date,bch btc,bch price,bch bitcoin,bch usd,wbnb coin,wbnb to bnb,wbnb price,wbnb crypto,eth btc,eth to usd,eth price,eth usd,xlm price,xlm coin,stellar xlm,stellar,c98 coin,c98 price,c98 binance,c98 crypto,coin jasmy,jasmy price,jasmy crypto,jasmy coin price,avax coin,avax yorum,avax price,avax coin yorum,shib coin,shib price,shib coin price,shib crypto,usd krw,usd to krw,krw sgd,currency krw,xrp price,xrp news,ripple xrp,ripple,dydx coin,dydx crypto,dydx token,dydx price,zec usd,zec coin,zec price,zcash,snx coin,snx price,snx stock,snx crypto,chz coin,chz yorum,chz coin yorum,chz binance,bsv bitcoin,bsv coin,bsv price,bsv stock,qtum coin,qtum price,crypto qtum,crypto,enj coin,enj price,enj crypto,enj coin price,usd btc,btc binance,btc to usd,btc price,doge coin,doge price,dogecoin,doge yorum,ltc usd,ltc btc,ltc price,usd to ltc,curve dao token,curve token,curve dao price,curve dao coin,algorand,algorand price,algorand coin,crypto algorand,SXP crypto,sxp crypto price,sxp price,sxp coin, bitcoin gold,btg price,btg crypto price,btg coin,knc price,knc crypto price,knc coin,knc crypto prediction,people crypto,people crypto price,people coin,ConstitutionDAO, DOT crypto,crypto polka dot,dot crypto price,dot price,MANA crypto,mana crypto price,mana price,mana coin,RUNE crypto,rune price,rune coin,thorchain,gala price,gala coin,gala crypto coin,GALA crypto, NEO crypto,neo crypto price,neo price,neo coin, ZIL crypto,zil crypto price,zil price,zil coin,XTZ crypto,XTZ price,xtz crypto price,xtz price prediction,THETA crypto,theta crypto price,theta price,theta coin, LINK crypto,crypto link price,link price,chain link crypto,WIN crypto,win crypto price,win price,win coin,SUSHI crypto,sushi crypto price,sushi price,sushi coin, WBTC crypto,wbtc price,wbtc vs btc,Wrapped Bitcoin, BNB crypto,bnb coin,bnb binance,crypto bnb price,tron trx,tron crypto,tron,tron trx crypto,kava crypto price,kava price,kava coin,kava crypto price prediction,matic price,matic crypto price,matic polygon crypto,polygon matic,omg crypto price,omg price,omg coin,omg crypto coin,beta finance crypto,beta finance,beta crypto price,beta coin,bat crypto price,bat price,bat coin,bat crypto prediction,alice crypto price,alice price,alice coin,alice coin crypto,fil crypto price,fil price,fil coin,fil crypto price prediction,ada price crypto,ada price,ada cardano crypto,ada cardano,powr crypto price,powr price,powr coin,power ledger,axs crypto price,axs price,axs coin,axs crypto prediction,waves coin,waves crypto price,waves price,waves cryptocurrency,eos crypto price,eos price,eos coin,eos crypto coin,lrc crypto price,lrc price,lrc coin,lrc crypto price prediction,ftm crypto price,ftm price,ftm coin,ftm fantom,ksm crypto price,ksm price,ksm coin,kusama crypto,MIR crypto,mir crypto price,mir coin,mir protocol, KLAY coin,klay coin price,klay coin yorum,klay coin binance, ATOM crypto,atom crypto price,atom price,cosmos crypto,UNI crypto,uni crypto price,uni price,uni coin, CAKE crypto,cake crypto price,cake price,cake crypto coin,SUN crypto,sun crypto price,sun crypto coin,sun coin, VET crypto,vet crypto price,vet price,vet crypto prediction,SOL crypto,sol crypto price,sol price,solana crypto, REQ crypto,req crypto price,req price,req coin, ANC coin, ANC crypto,anc coin price,anchor coin, ENS crypto,ens crypto price,ens price,ens coin,ETC crypto,etc price,etc crypto price,etc crypto prediction,WETH crypto,weth crypto price,weth price,weth to eth,near crypto price, NEAR crypto,near protocol,near coin,ZRX crypto,zrx crypto price,zrx price,zrx coin,RSR crypto,rsr crypto price,rsr price,rsr coin,LUNA crypto,terra luna crypto,terra luna,luna crypto price, MKR crypto,mkr crypto price,mkr price,mkr coin,TRY crypto,usd try,try coin,try coin yorum, DASH crypto,dash crypto price,dash price,dash coin, SAND crypto,sand crypto price,sand price,sand coin,XMR crypto,monero,monero crypto,monero xmr,AAVE crypto,aave crypto price,aave price,aave coin,JST coin,JST crypto,jst coin price,just coin,DAR crypto,dar crypto price,dar coin,dalarnia crypto,REP crypto,rep coin,augur rep,augur crypto, ICP crypto,icp crypto price,icp price,icp crypto prediction
2017-04-14,0,47,0,0,,,,,5,4,10,5,0,0,0,31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,79,67,11,9,1,0,1,25,,,,,0,1,0,16,0,0,0,0,,,,,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,20,0,17,4,2,1,22,0,0,4,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,37,0,0,0,0,45,0,0,28,0,0,0,0,0,7,10,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,76,10,0,0,89,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,84,0,0,0,0,0,58,0,0,0,0,0,0,0,0,18,0,6,0,48,2,0,0,22,15,0,0,40,23,0,0,62,0,0,0,50,0,0,0,0,0,0,0,0,23,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36,0,0,0,30,6,0,0,50,0,0,0,0,0,0,0,15,0,0,0,39,0,0,0,35,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,66,,,,,0,0,0,0,0,0,34,0,0,0,0,0,0,50,0,0,3,0,34,30,0,0,33,3,1,21,1,0,0.0,0.0,100.0,0.0,0,0,0,49,0,0,0,0,0,36,0,0,0,0,0,0
2017-04-15,0,100,0,0,,,,,4,1,5,3,0,0,0,26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51,48,18,16,0,0,0,29,,,,,0,0,0,23,0,0,0,0,,,,,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,20,0,18,3,2,2,16,0,14,18,27,9,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,46,0,0,0,0,42,0,0,15,0,0,0,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,84,10,0,0,59,0,0.0,0.0,0.0,0.0,0,37,0,0,0,0,98,0,0,56,0,0,12,0,0,0,0,0,0,0,0,38,0,13,0,46,3,0,0,24,16,0,0,31,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,38,0,0,0,19,6,0,0,60,0,0,0,0,93,0,0,47,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,59,,,,,0,0,0,0,0,0,42,0,0,0,0,0,1,40,3,0,4,0,50,22,0,0,67,7,0,25,1,1,0.0,0.0,0.0,0.0,0,0,0,21,0,0,0,0,0,38,19,0,0,0,0,0
2017-04-16,0,50,0,0,,,,,1,2,10,4,0,0,0,28,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,49,21,12,0,0,1,23,,,,,0,0,0,16,0,0,0,0,,,,,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,22,0,19,4,2,1,19,0,18,23,9,14,0,0,0,0,56.0,0.0,0.0,0.0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,53,0,0,0,0,58,0,0,44,0,0,59,0,0,7,11,0,0,0,0,76,2,0,0,0,0,0,50,0,0,0,0,61,0,0,0,18,0,0,0,53,7,0,0,67,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,86,0,0,0,0,0,25,0,0,0,0,77,0,0,0,6,0,6,0,61,3,0,0,32,24,0,0,37,31,0,0,17,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,53,4,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55,0,0,0,19,0,0,0,62,0,0,0,0,31,0,0,16,0,0,0,41,0,0,0,75,0,0,0,0,0,0,0,48,0,0,8,0,0,0,0,0,0,0,0,3,60,,,,,0,0,0,0,0,0,49,0,0,0,0,0,1,68,0,0,0,0,50,33,0,0,56,0,0,19,0,2,0.0,0.0,0.0,0.0,0,0,0,10,0,0,0,0,0,19,0,0,0,0,0,0
2017-04-17,0,43,0,0,,,,,2,3,4,6,0,0,0,29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,79,74,20,15,1,0,1,27,,,,,0,0,0,14,0,0,0,0,,,,,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,21,0,18,4,2,2,17,0,12,12,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,45,0,0,0,0,36,0,0,76,0,0,33,0,0,9,15,0,0,0,0,69,1,0,0,0,0,0,42,0,0,0,0,78,0,0,0,31,0,0,0,69,6,0,0,51,3,0.0,0.0,0.0,0.0,0,32,0,0,0,0,86,0,0,0,0,0,42,0,0,0,0,0,0,0,0,54,0,5,0,33,9,0,0,27,14,0,0,63,26,0,0,42,0,0,0,0,0,0,0,0,0,0,5,0,36,0,0,45,5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,37,0,0,0,55,0,0,0,71,0,0,0,0,35,0,0,33,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,41,3,13,0,0,0,0,0,0,0,0,0,47,,,,,0,0,33,0,0,0,21,0,44,0,43,0,0,100,1,0,3,0,52,22,0,0,66,6,0,19,0,0,0.0,0.0,0.0,0.0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,0
2017-04-18,0,0,0,0,,,,,4,7,6,8,0,0,0,34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,0,0,90,77,31,11,1,0,1,28,,,,,0,0,0,9,0,0,0,0,,,,,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,20,0,17,3,4,1,8,0,11,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,59,0,0,0,0,26,0,0,36,24,0,0,0,0,6,0,0,0,0,0,80,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22,0,3,0,60,0,0,0,58,0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,76,0,0,0,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,66,2,0,0,13,32,0,0,75,30,0,0,13,0,0,0,0,0,0,0,45,0,0,10,5,29,0,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.0,0.0,0.0,0.0,4,0,31,0,0,0,26,0,0,0,64,0,0,0,0,67,0,0,44,0,0,0,83,0,0,0,0,0,0,0,0,26,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,56,,,,,0,0,0,0,5,0,49,0,0,0,41,0,0,85,0,0,3,0,47,38,0,0,48,3,0,25,1,1,0.0,0.0,0.0,0.0,0,0,0,59,0,0,0,0,0,0,31,0,0,0,30,0
2017-04-19,0,41,0,0,,,,,1,2,6,5,0,0,0,32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,71,16,31,0,0,1,30,,,,,1,0,0,11,0,16,32,0,,,,,0,0,50,0,0,0,0,34,0.0,0.0,0.0,0.0,22,0,19,4,1,0,16,0,11,4,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,54,0,0,0,0,30,0,0,85,0,0,0,0,0,6,9,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,49,11,0,0,49,3,0.0,0.0,0.0,0.0,0,15,0,0,0,0,72,0,0,0,0,0,30,0,0,0,0,0,0,0,0,41,0,0,0,46,2,0,0,46,0,0,0,30,45,0,0,40,0,0,0,0,0,0,0,0,0,0,10,0,25,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49,0,0,0,21,10,0,0,65,0,0,0,0,51,0,0,58,0,0,0,45,0,0,0,31,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,45,,,,,0,0,0,0,0,0,55,0,0,0,41,0,0,41,1,0,6,0,18,18,0,0,43,0,0,16,0,0,0.0,0.0,0.0,0.0,0,0,0,34,0,0,0,0,0,47,0,17,0,0,0,0
2017-04-20,0,0,0,0,,,,,4,4,4,7,0,0,0,33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76,70,15,8,1,1,1,29,,,,,0,0,0,14,0,0,0,0,,,,,0,0,0,55,0,0,0,28,0.0,0.0,0.0,0.0,23,0,20,3,2,1,16,0,11,7,19,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0,0,0,0,0,0,11,5,38,0,0,0,0,35,0,0,48,0,0,48,0,0,9,9,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,86,11,0,0,58,0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,76,0,0,46,0,0,10,0,0,0,0,0,0,0,0,31,0,0,0,52,0,0,0,65,33,0,0,71,30,0,0,54,0,0,0,0,0,45,0,0,0,0,10,0,20,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0,0.0,0.0,0.0,0,0,40,0,0,0,37,0,0,0,75,0,8,0,0,25,0,0,45,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,36,,,,,0,0,0,0,0,0,40,0,0,0,0,0,0,50,0,0,3,0,53,24,0,0,37,0,0,19,1,0,0.0,0.0,0.0,0.0,0,0,0,25,0,0,0,0,0,47,0,0,0,0,0,0
2017-04-21,0,0,0,0,,,,,6,4,8,6,0,0,0,32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70,59,10,30,1,0,2,25,,,,,0,0,0,17,0,0,0,0,,,,,0,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,21,0,18,7,1,0,12,0,20,8,8,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,40,0,0,0,0,28,0,0,38,0,0,17,0,0,6,6,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0,53,0,0,0,30,0,0,0,76,6,0,0,55,7,0.0,0.0,0.0,0.0,0,81,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,33,0,0,0,38,0,6,0,60,0,0,0,14,42,0,0,69,27,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,19,0,0,0,39,11,0,0,62,0,0,0,0,45,0,0,14,0,0,0,48,0,0,0,0,0,0,0,0,0,41,0,0,0,7,20,0,3,0,0,0,0,0,1,5,42,,,,,0,0,0,0,0,0,52,0,0,0,0,0,0,45,4,0,6,0,37,28,0,0,55,0,0,15,0,1,0.0,0.0,0.0,0.0,0,0,0,36,0,0,0,0,0,17,0,0,0,0,0,0
2017-04-22,0,0,0,0,,,,,4,4,5,6,0,0,0,24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,47,14,14,0,0,1,25,,,,,0,0,0,15,0,0,0,0,,,,,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,23,0,19,4,3,0,18,0,31,13,17,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,70,0,0,0,0,26,0,0,29,0,0,38,0,0,3,14,0,0,0,0,70,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,27,0,0,0,37,14,0,0,57,8,0.0,0.0,0.0,0.0,0,18,0,0,0,0,90,0,0,0,0,0,36,0,0,0,0,37,0,0,0,31,0,0,0,66,2,0,0,23,31,0,0,65,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,42,0,0,0,25,0,0,0,73,0,0,0,0,20,0,0,38,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,8,0,0,0,0,0,0,0,0,1,63,,,,,0,0,0,0,0,0,82,0,0,0,0,0,0,42,1,0,0,0,28,17,0,0,65,3,0,19,1,0,0.0,0.0,0.0,0.0,0,0,0,100,0,0,0,0,0,18,37,0,0,0,0,0
2017-04-23,0,0,0,0,,,,,4,3,3,6,0,0,0,30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,34,8,6,0,0,0,25,,,,,1,0,0,13,0,0,0,0,,,,,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,18,0,14,4,2,0,16,0,13,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,89,0,18,3,0,0,0,0,0,0,0,0,49,0,0,0,0,39,0,0,41,0,0,73,0,0,17,7,0,0,0,0,69,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,28,0,0,0,49,13,0,0,59,4,0.0,0.0,0.0,0.0,0,17,0,0,0,0,89,0,0,0,0,0,35,0,0,0,0,0,0,0,0,47,0,6,0,50,2,0,0,45,30,0,0,23,6,0,0,15,0,0,0,0,0,0,0,52,0,0,11,0,22,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41,0,0,0,42,0,0,0,63,0,0,0,0,29,0,0,44,0,0,0,45,0,0,0,35,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,59,,,,,0,0,0,0,0,0,51,0,0,0,0,47,0,34,0,0,0,0,44,17,0,0,56,3,1,15,1,1,0.0,0.0,0.0,0.0,0,0,0,19,0,0,0,0,0,0,18,0,0,0,0,0
2017-04-24,0,0,0,0,,,,,4,4,8,8,0,0,0,35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,77,23,17,0,0,1,28,,,,,0,0,1,16,0,0,0,0,,,,,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,25,0,21,5,2,0,12,0,15,11,22,11,0,0,0,0,45.0,0.0,0.0,0.0,0,0,0,0,23,8,0,0,0,0,0,0,5,0,43,0,0,0,0,52,12,0,60,12,0,48,17,0,6,11,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,74,0,1,0,14,0,0,0,77,9,0,0,61,3,0.0,0.0,0.0,0.0,0,45,0,0,0,0,70,0,0,0,0,0,30,0,0,0,0,0,0,0,0,26,0,0,0,76,0,0,0,26,32,0,0,55,25,0,0,94,0,0,0,0,0,0,0,45,0,0,15,0,19,0,0,67,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44,0,0,0,21,5,0,0,73,0,0,0,0,58,0,0,76,0,0,0,61,0,0,0,30,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,52,,,,,0,0,0,0,0,0,54,0,0,0,0,0,0,60,1,0,12,3,35,23,0,0,88,3,0,20,0,1,0.0,0.0,0.0,0.0,0,0,0,42,0,0,47,0,0,46,46,0,0,0,0,0
2017-04-25,0,0,0,0,,,,,5,2,9,4,0,0,0,33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,71,59,12,15,1,0,1,30,,,,,1,0,0,12,0,0,0,0,,,,,0,0,51,55,0,0,0,34,0.0,0.0,0.0,0.0,26,0,23,6,1,0,15,0,11,4,19,11,0,0,0,0,46.0,0.0,0.0,0.0,0,0,0,0,47,5,0,0,0,0,0,0,0,0,54,0,0,0,0,61,0,0,36,0,0,32,0,0,9,6,0,0,0,0,77,3,0,0,0,0,0,41,0,0,0,0,0,0,0,0,25,0,0,0,63,23,0,0,65,3,0.0,0.0,0.0,0.0,0,31,0,0,0,0,74,0,0,46,0,0,41,0,0,0,0,32,0,0,0,78,0,16,0,73,4,0,0,52,13,0,0,30,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36,0,0,0,32,0,0,0,67,0,0,0,0,34,0,0,45,0,0,0,34,0,0,0,31,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,52,,,,,0,0,0,0,0,0,50,0,0,0,83,0,0,57,1,0,0,0,38,21,0,0,52,0,0,17,0,1,0.0,0.0,0.0,0.0,0,0,0,76,0,0,0,0,0,16,0,0,0,0,30,0
2017-04-26,0,0,0,0,,,,,6,2,11,8,0,0,0,34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,65,11,19,1,0,0,30,,,,,0,0,1,11,0,0,0,0,,,,,0,0,100,0,0,0,0,34,0.0,0.0,0.0,0.0,28,0,24,6,1,1,23,0,7,15,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,23,5,0,0,0,0,0,0,5,0,54,0,0,0,0,43,0,0,48,24,0,0,33,0,14,6,0,0,0,0,59,0,0,0,0,0,0,40,0,0,0,0,49,0,0,0,36,0,0,0,51,9,0,0,58,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,70,0,0,46,0,0,30,0,0,0,0,0,0,0,0,31,0,10,0,39,2,0,0,45,32,0,0,60,35,0,0,27,0,0,0,0,0,0,0,46,0,0,0,0,44,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,26,0,0,0,26,0,0,0,58,0,8,0,0,42,0,0,38,0,0,0,89,0,0,0,31,0,0,0,0,26,0,0,39,0,0,9,0,0,0,0,0,0,0,0,6,46,,,,,0,0,0,0,0,0,74,0,0,0,41,41,0,48,4,0,0,0,50,35,0,0,68,0,0,18,0,1,0.0,0.0,0.0,0.0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,0,0,0,0,,,,,9,6,15,12,0,0,0,29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,55,47,19,14,1,0,1,29,,,,,0,0,1,17,0,0,0,0,,,,,0,53,0,56,0,0,0,30,0.0,0.0,0.0,0.0,28,0,24,9,2,2,20,0,11,11,11,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,37,13,0,0,0,0,0,0,0,0,27,0,0,0,0,26,0,0,61,0,0,0,0,0,24,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,49,12,0,0,82,3,0.0,0.0,0.0,0.0,0,46,0,0,0,0,81,0,0,0,0,0,20,0,0,0,0,0,0,0,0,52,0,11,0,40,0,0,0,26,46,0,0,56,31,0,0,27,0,0,0,44,0,45,0,0,0,0,10,5,25,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,11,0,0,78,0,0,0,0,51,0,0,65,0,0,0,28,0,0,0,31,0,0,0,0,0,0,0,39,0,3,32,0,0,0,0,0,0,0,0,0,45,,,,,0,0,0,0,0,0,40,0,0,0,0,0,0,47,1,0,9,0,45,36,0,0,41,0,0,24,0,2,0.0,0.0,88.0,0.0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0
2017-04-28,0,87,0,0,,,,,8,5,13,12,0,0,0,33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,66,55,17,14,1,0,3,39,,,,,0,0,0,11,0,0,0,0,,,,,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,29,0,24,6,4,0,27,0,20,8,16,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,40,0,5,0,0,51,0,0,38,0,0,17,0,0,3,12,0,0,0,0,60,1,0,0,0,0,0,43,0,0,0,0,53,0,0,0,23,0,0,0,82,9,0,0,45,3,0.0,0.0,0.0,0.0,0,32,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,100,0,0,0,44,0,6,0,42,0,0,0,28,49,0,0,37,27,0,0,14,0,0,0,0,0,0,0,97,0,0,5,0,21,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,14,0,0,0,39,0,0,0,49,0,0,0,0,45,0,0,34,0,0,0,48,0,0,0,65,0,0,0,0,0,0,0,41,0,0,17,0,0,0,0,95,0,0,0,0,43,,,,,0,0,100,0,0,0,58,0,0,0,0,0,0,39,1,0,6,3,28,22,0,0,58,3,0,25,0,1,0.0,0.0,0.0,0.0,0,0,0,45,0,0,0,0,0,66,33,0,0,0,0,0
2017-04-29,0,0,0,0,,,,,7,8,16,11,0,0,0,23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,32,13,11,2,0,2,36,,,,,0,1,0,19,0,0,0,0,,,,,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,20,0,18,4,1,0,32,0,18,18,9,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,64,0,0,0,0,51,0,0,100,0,0,76,0,0,3,17,0,0,0,0,72,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0,0,68,10,0,0,88,8,0.0,0.0,0.0,0.0,0,18,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,64,2,0,0,15,23,0,0,48,12,0,0,80,0,0,0,0,0,0,0,0,0,0,6,0,29,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,37,0,0,0,44,0,0,0,59,0,0,0,0,50,0,0,23,0,0,0,13,0,0,0,36,0,0,0,0,31,0,0,0,0,4,19,0,0,0,0,0,0,0,0,1,63,,,,,0,0,0,0,0,0,29,0,0,0,49,0,0,28,3,0,10,0,24,38,0,0,44,0,0,31,1,1,0.0,0.0,0.0,0.0,0,0,0,50,0,0,56,0,0,37,37,0,0,0,36,0
2017-04-30,0,0,0,0,,,,,8,9,14,15,0,0,0,27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,26,7,13,1,0,2,37,,,,,0,0,1,24,0,0,0,0,,,,,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,25,0,22,5,0,2,26,0,0,5,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,52,0,0,0,0,26,0,0,15,14,0,19,0,0,4,7,0,0,0,0,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,62,14,0,0,78,4,0.0,0.0,0.0,0.0,0,19,0,0,0,0,100,0,0,0,0,0,24,0,0,0,0,38,0,0,0,100,0,13,0,53,0,0,0,8,63,0,0,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,22,0,0,0,19,0,0,0,47,0,0,0,0,51,0,0,23,0,0,0,61,0,0,0,37,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0,1,4,83,,,,,0,0,0,0,0,0,78,0,0,0,100,0,0,19,0,0,7,0,43,57,0,0,70,0,1,21,0,2,0.0,0.0,0.0,0.0,0,0,0,31,0,0,0,0,0,19,19,0,0,0,0,0
